,PID,Latitude,Longitude,SalePrice,Neighborhood,price_level,crime_rate,school_quality
751,535352090,42.03711534693877,-93.61603242857143,113000,NAmes,0,9,5
752,907295100,42.01627236360775,-93.6804398781678,185000,CollgCr,0,9,3
753,528431060,42.054311579729365,-93.64253480339607,245000,Somerst,1,4,7
754,535126040,42.04739544326311,-93.6142805154145,190000,NAmes,0,9,5
755,534477110,42.03598415118583,-93.62268006475736,140000,NAmes,0,9,5
756,528222010,42.06162825548448,-93.643988570908,258000,Gilbert,1,5,10
757,923203010,41.99323482050913,-93.60816040856515,140000,Mitchel,0,7,6
758,535154060,42.04410238605175,-93.61493435062953,176000,NAmes,0,9,5
759,533125120,42.04859977363349,-93.65367775597777,334000,NoRidge,1,4,7
760,902301150,42.02932957142857,-93.61826685714287,114000,OldTown,0,10,5
761,533250160,42.04465756768533,-93.64823284612062,324000,Veenker,1,4,7
762,528106010,42.062090992096884,-93.65759867203337,342643,NridgHt,1,5,10
763,532376040,42.034644923973964,-93.66951756572132,129000,Sawyer,0,5,2
764,535151130,42.04300283036514,-93.61880678521356,132500,NAmes,0,9,5
765,528240070,42.060213257327135,-93.64141992057222,216500,Gilbert,1,5,10
766,527184020,42.0610026,-93.6325959,182000,StoneBr,0,5,10
767,907135230,42.01907195177885,-93.6919548486722,156000,CollgCr,0,9,3
768,527402150,42.05526655102041,-93.62635424489795,143250,NAmes,0,9,5
769,532378070,42.035543921953604,-93.67104108534794,137000,Sawyer,0,5,2
770,910201020,42.02278728571429,-93.6272573265306,87000,IDOTRR,0,10,6
771,905103060,42.03238033177932,-93.67266393241763,121500,Sawyer,0,5,2
772,923228110,41.992184963279854,-93.60301436490519,80000,MeadowV,0,7,6
773,904100170,42.0334156649055,-93.65803660317009,131000,Sawyer,0,5,2
774,533242090,42.046149974300924,-93.64005835540578,301000,Somerst,1,4,7
775,528456180,42.050894770020435,-93.64654466536169,252678,Somerst,1,4,7
776,907285100,42.01785941350981,-93.68001342896329,237000,CollgCr,1,9,3
777,535104020,42.04781114704566,-93.6167052407816,163000,NAmes,0,9,5
778,528439040,42.053192821097824,-93.64354139484782,260000,Somerst,1,4,7
779,908225320,42.021705410251386,-93.66465472502972,113000,Edwards,0,9,4
780,527216070,42.060878739096815,-93.62613914098549,538000,StoneBr,2,5,10
781,527451290,42.051671928125494,-93.62770173042392,85400,BrDale,0,9,6
782,907410050,42.014511424224295,-93.6839763848764,213500,CollgCr,1,9,3
783,909254050,42.0118554,-93.6456983,231000,Crawfor,1,5,2
784,531373060,42.035121854453344,-93.69195838073595,192500,SawyerW,0,5,2
785,534451130,42.0355057683593,-93.62930107326687,79900,BrkSide,0,10,5
786,902206220,42.030781871272076,-93.61044502247243,129000,OldTown,0,10,5
787,527164020,42.05826323456243,-93.6358579074075,166000,Gilbert,0,5,10
788,527107130,42.06162008936728,-93.63567359736632,189000,Gilbert,0,5,10
789,923225200,41.990917268587395,-93.60414456756044,129500,MeadowV,0,7,6
790,909251030,42.01788028571429,-93.64704514285714,136500,Crawfor,0,5,2
791,907194130,42.0162024251408,-93.69133679337207,192500,CollgCr,0,9,3
792,907250070,42.01711058562838,-93.6879923077972,250000,CollgCr,1,9,3
793,903454080,42.024105918367354,-93.62703997959184,119500,IDOTRR,0,10,6
794,534250335,42.04470455277747,-93.62980991056969,170000,NWAmes,0,9,6
795,528108130,42.06226769607274,-93.65441192506607,404000,NridgHt,2,5,10
796,923230010,41.988246600000004,-93.6027426,157000,Mitchel,0,7,6
797,909281030,42.0174931964112,-93.63963199612057,104000,Crawfor,0,5,2
798,527451320,42.05167520656314,-93.62762874955109,112000,BrDale,0,9,6
799,535303110,42.039664625,-93.61868875,131000,NAmes,0,9,5
800,528456200,42.05101239213435,-93.64681678195528,198600,Somerst,0,4,7
801,528120010,42.060677470545,-93.65539242272705,260116,NridgHt,1,5,10
802,902207170,42.03030776829692,-93.6068260153733,99500,OldTown,0,10,5
803,923204140,41.99308116084478,-93.60743936126562,143000,Mitchel,0,7,6
804,906223080,42.030743348544604,-93.68199346256552,239900,SawyerW,1,5,2
805,532378050,42.035597700000004,-93.6709053,120875,Sawyer,0,5,2
806,906204140,42.03220343981452,-93.68319406749146,228500,SawyerW,1,5,2
807,923202137,41.990061909090905,-93.60997548484848,146000,Mitchel,0,7,6
808,907280040,42.018714601225476,-93.68100702779306,240000,CollgCr,1,9,3
809,528170070,42.0584829369804,-93.65149763205173,284000,NridgHt,1,5,10
810,902300260,42.02932345466957,-93.62015225124316,132000,OldTown,0,10,5
811,911226010,42.0223864145049,-93.60415458704887,81000,IDOTRR,0,10,6
812,535375160,42.0456477,-93.61650809999999,114000,OldTown,0,10,5
813,527405160,42.05329801774885,-93.62584077426473,120500,NAmes,0,9,5
814,534200030,42.048788186819465,-93.62915074903395,130000,NAmes,0,9,5
815,528186110,42.05757013131882,-93.65196413300134,310090,NridgHt,1,5,10
816,527450110,42.05260986231037,-93.62900207876736,103400,BrDale,0,9,6
817,528292030,42.05709294424635,-93.6415073065371,245000,Gilbert,1,5,10
818,535177020,42.04566290558734,-93.61184232632131,120000,NAmes,0,9,5
819,535478110,42.03462175437361,-93.60557498097911,124000,NAmes,0,9,5
820,528142070,42.06056202980451,-93.65273732220116,329900,NridgHt,1,5,10
821,527276040,42.05844882894972,-93.62175577659416,133000,Gilbert,0,5,10
822,908127070,42.0208362244898,-93.67148761224492,110000,Edwards,0,9,4
823,908186090,42.01896050792869,-93.66914556457004,142500,Edwards,0,9,4
824,916403290,41.99799866666667,-93.64451600000001,187500,Timber,0,7,6
825,528327070,42.055620175711475,-93.65117019771787,327000,NoRidge,1,4,7
826,535453040,42.03699233333333,-93.6060067777778,125900,NAmes,0,9,5
827,923276180,41.988449381188026,-93.60331614523712,139000,Mitchel,0,7,6
828,534430110,42.03846308598738,-93.62270412862708,137000,NAmes,0,9,5
829,907187030,42.01793884070354,-93.68915161739478,188000,CollgCr,0,9,3
830,535383120,42.03524663636364,-93.61222263636364,78500,OldTown,0,10,5
831,902205070,42.032131,-93.606876,46500,OldTown,0,10,5
832,535453100,42.03581657575758,-93.60600425252524,138000,NAmes,0,9,5
833,528488100,42.05125546848755,-93.64269276238964,185000,Somerst,0,4,7
834,534403370,42.04097965601346,-93.62684278990056,158000,NAmes,0,9,5
835,535455080,42.034627,-93.608814,105500,NAmes,0,9,5
836,532479120,42.03468253846154,-93.66195007692309,171000,Sawyer,0,5,2
837,531452260,42.03763878770042,-93.68794560760956,184000,SawyerW,0,5,2
838,528488130,42.0512234774297,-93.64365523268008,187750,Somerst,0,4,7
839,923229010,41.99152844292028,-93.60500455620638,146800,Mitchel,0,7,6
840,528382020,42.052652020595886,-93.65083023795215,290000,NoRidge,1,4,7
841,914478045,41.99458941851053,-93.60122804548456,169900,Mitchel,0,7,6
842,535478040,42.035209948063226,-93.60468306987144,130000,NAmes,0,9,5
843,907227080,42.020889200000006,-93.68312365714287,123000,CollgCr,0,9,3
844,532376090,42.03477656100864,-93.66951124378872,143900,Sawyer,0,5,2
845,907196050,42.01659264299219,-93.68899743746088,223500,CollgCr,1,9,3
846,907265100,42.017270154955895,-93.6840958795833,207000,CollgCr,1,9,3
847,528114050,42.06127303702146,-93.65619674912348,440000,NridgHt,2,5,10
848,907260030,42.01696585714286,-93.68690285714285,198500,CollgCr,0,9,3
849,905200510,42.0336325176661,-93.66938175037308,149350,Sawyer,0,5,2
850,527106050,42.06079867245493,-93.63774189850938,165000,Gilbert,0,5,10
851,527325160,42.054181,-93.6323624,235000,NWAmes,1,9,6
852,535403190,42.038347653061216,-93.60870085714285,143500,NAmes,0,9,5
853,907410040,42.01427780382489,-93.68406111340154,203160,CollgCr,1,9,3
854,531384070,42.035216955754144,-93.68951234693058,191750,SawyerW,0,5,2
855,528290170,42.05783958157351,-93.6417927062154,187000,Gilbert,0,5,10
856,903457130,42.02306402527243,-93.62823044963444,99500,IDOTRR,0,10,6
857,902402250,42.039218,-93.60968100000001,122500,OldTown,0,10,5
858,533223050,42.04644281340748,-93.64544654019151,148800,Somerst,0,4,7
859,527376090,42.052528705962565,-93.6305491449368,153500,NWAmes,0,9,6
860,528168040,42.05808342384449,-93.65472971810732,285000,NridgHt,1,5,10
861,528174070,42.059247882699815,-93.64934614756157,184500,NridgHt,0,5,10
862,527106140,42.06075994872547,-93.63873755367472,195500,Gilbert,0,5,10
863,909281080,42.01630807954487,-93.63960037779923,257500,Crawfor,1,5,2
864,534250410,42.04472415943532,-93.6306693908486,185000,NWAmes,0,9,6
865,907200250,42.021890285714285,-93.68760908163266,160000,CollgCr,0,9,3
866,907200170,42.02139934187503,-93.68666765624916,132500,CollgCr,0,9,3
867,527182190,42.059273306491,-93.63312500181334,212000,StoneBr,1,5,10
868,528290090,42.05939,-93.643553,176000,Gilbert,0,5,10
869,528228440,42.06241774557579,-93.64173415044884,192000,Blmngtn,0,5,10
870,905476225,42.0248537545739,-93.66369532455673,130000,Edwards,0,9,4
871,907260040,42.016965367346934,-93.68695036734694,192000,CollgCr,0,9,3
872,535376090,42.03709307294385,-93.61269650911262,117000,OldTown,0,10,5
873,526302040,42.053578345205075,-93.61827582597935,157500,NAmes,0,9,5
874,527451450,42.05166496151424,-93.6298432321745,89000,BrDale,0,9,6
875,535453150,42.036099896653965,-93.60671648211698,140000,NAmes,0,9,5
876,907412020,42.01395854545454,-93.6856536060606,190000,CollgCr,0,9,3
877,907252220,42.018855,-93.682787,261500,CollgCr,1,9,3
878,535354260,42.0382469,-93.61851779999999,156000,NAmes,0,9,5
879,910206010,42.020109857142856,-93.62818671428572,68104,IDOTRR,0,10,6
880,903232030,42.03245227272728,-93.62260726262626,81300,BrkSide,0,10,5
881,921201060,41.993447992458734,-93.64681158483923,370000,Timber,1,7,6
882,535353040,42.0382469,-93.61851779999999,145500,NAmes,0,9,5
883,534427040,42.04200866666667,-93.62169166666666,142000,NAmes,0,9,5
884,527368020,42.049145333333335,-93.639331,216000,Somerst,1,4,7
885,905103110,42.03239792399196,-93.67362276162544,123000,Sawyer,0,5,2
886,528477080,42.052356,-93.64225902147986,254900,Somerst,1,4,7
887,903230120,42.03141083558686,-93.62472565057041,79000,BrkSide,0,10,5
888,906475050,42.02464895423611,-93.68203606488623,180000,ClearCr,0,10,4
889,528429070,42.05451639362017,-93.6421010576062,240000,Somerst,1,4,7
890,905426010,42.02822981289852,-93.66349395424878,243000,Edwards,1,9,4
891,528150080,42.059817034000886,-93.6551864675853,372397,NridgHt,1,5,10
892,534450090,42.03649977140221,-93.62970391791235,39300,BrkSide,0,10,5
893,534403440,42.04131004433643,-93.62774527117209,157500,NAmes,0,9,5
894,905201080,42.032306602970785,-93.66484362593184,187000,Sawyer,0,5,2
895,914476380,41.995822499999996,-93.602322,173000,Mitchel,0,7,6
896,533223110,42.046218828212254,-93.64544334040305,139000,Somerst,0,4,7
897,534426040,42.04110597278997,-93.62338267151682,145500,NAmes,0,9,5
898,527358140,42.0502301379245,-93.63430969696306,190000,NWAmes,0,9,6
899,528102030,42.061811591836744,-93.65861938775512,394617,NridgHt,1,5,10
900,905107320,42.03156547245381,-93.67234434223373,158900,Sawyer,0,5,2
901,528228290,42.062586860572075,-93.64170654972128,174000,Blmngtn,0,5,10
902,527427210,42.0554806326207,-93.6244069848543,190000,NAmes,0,9,5
903,909100110,42.02250589795919,-93.65568467346941,128000,SWISU,0,5,2
904,528228415,42.06265764545837,-93.6404592288353,178740,Blmngtn,0,5,10
905,909281130,42.017082540110366,-93.64097198334039,315000,Crawfor,1,5,2
906,907202240,42.0210402,-93.684442,163000,CollgCr,0,9,3
907,903400040,42.02943135849678,-93.62580581729027,180500,BrkSide,0,10,5
908,532351060,42.03608293877551,-93.67452128571428,129500,Sawyer,0,5,2
909,532377100,42.034685187930975,-93.67212195721363,133000,Sawyer,0,5,2
910,527325240,42.05420181752388,-93.6304637001837,161000,NWAmes,0,9,6
911,528390210,42.05090480000153,-93.65094213329935,248000,NoRidge,1,4,7
912,532354150,42.03462185714285,-93.67417240816329,135000,Sawyer,0,5,2
913,903452025,42.02547327808115,-93.62550722701607,93850,IDOTRR,0,10,6
914,528456240,42.051244347699615,-93.64736223447909,208300,Somerst,1,4,7
915,534225120,42.048207774215996,-93.62460230980587,142600,NAmes,0,9,5
916,906382060,42.024797371047995,-93.68888958084088,212999,CollgCr,1,9,3
917,528166060,42.05952628460094,-93.6553652970704,386250,NridgHt,1,5,10
918,533253180,42.04217177819932,-93.64625071872992,213750,Greens,1,4,7
919,528315110,42.053722016889246,-93.65430887943941,315000,NoRidge,1,4,7
920,535150280,42.04216253061225,-93.6189379591837,124000,NAmes,0,9,5
921,902305110,42.02816779591837,-93.61685391836735,150000,OldTown,0,10,5
922,907125040,42.022236734693884,-93.69211408163264,139500,CollgCr,0,9,3
923,910203020,42.02153085714286,-93.62859538775513,120500,IDOTRR,0,10,6
924,528363020,42.05065020408163,-93.65621279591835,290000,NoRidge,1,4,7
925,923202025,41.99317417475513,-93.6083826859676,215000,Mitchel,1,7,6
926,533236040,42.04715923663277,-93.64183001480237,174000,Somerst,0,4,7
927,535151110,42.043083511458725,-93.61853604176454,142100,NAmes,0,9,5
928,905377020,42.0232390182144,-93.6710654882045,130000,Edwards,0,9,4
929,903401020,42.02831142974932,-93.62558708257562,184000,BrkSide,0,10,5
930,906230010,42.03070499581556,-93.67974620831586,269500,SawyerW,1,5,2
931,534479140,42.03485555126173,-93.62053642728077,146500,NAmes,0,9,5
932,909253180,42.0167571632653,-93.64838344897959,145000,SWISU,0,5,2
933,531379030,42.036860243728135,-93.68918278391688,187000,SawyerW,0,5,2
934,907227090,42.020933,-93.68312399999999,119900,CollgCr,0,9,3
935,909282110,42.016018023609426,-93.6402420555802,210000,Crawfor,1,5,2
936,528166120,42.058667,-93.656246,412500,NridgHt,2,5,10
937,914467050,41.99707492449542,-93.60464751710958,213000,Mitchel,1,7,6
938,905427140,42.02646579373707,-93.66032570849043,182000,Edwards,0,9,4
939,527165010,42.056934448979604,-93.63765912244898,185000,Gilbert,0,5,10
940,527359050,42.04983192979639,-93.63478873225071,152000,NWAmes,0,9,6
941,535180030,42.04289140503031,-93.61287066175692,135000,NAmes,0,9,5
942,902427150,42.02711267470888,-93.60476359890072,115500,OldTown,0,10,5
943,905451300,42.02412879999999,-93.6678676,121500,Edwards,0,9,4
944,903233100,42.03154212121211,-93.62152304040406,149000,BrkSide,0,10,5
945,902301030,42.029280918367355,-93.61710277551019,125000,OldTown,0,10,5
946,534275010,42.04322796774737,-93.623531453391,136500,NAmes,0,9,5
947,908152070,42.01978,-93.67514,148000,Edwards,0,9,4
948,905104090,42.0314912306776,-93.67704253864478,125000,Sawyer,0,5,2
949,535375040,42.037338285714284,-93.61408085714287,99800,OldTown,0,10,5
950,907202220,42.021082,-93.684519,120000,CollgCr,0,9,3
951,907227050,42.0207578,-93.68312262857144,127000,CollgCr,0,9,3
952,535382020,42.03524363636364,-93.61244363636364,160000,OldTown,0,10,5
953,905403060,42.02701554963833,-93.66494477445994,125600,Edwards,0,9,4
954,531376090,42.037596789612756,-93.6902622220076,224243,SawyerW,1,5,2
955,535427070,42.039666566272494,-93.60412723685245,242000,NAmes,1,9,5
956,923228270,41.991707686114594,-93.60181710725479,88250,MeadowV,0,7,6
957,528228445,42.062422758977426,-93.6417903005472,191000,Blmngtn,0,5,10
958,907125020,42.02223624489796,-93.69205469387757,148000,CollgCr,0,9,3
959,533206060,42.04745090547442,-93.64763462609487,166000,Somerst,0,4,7
960,528275060,42.058681192500075,-93.64258983323604,172400,Gilbert,0,5,10
961,534403290,42.039192,-93.62675300000001,224500,NAmes,1,9,5
962,526351100,42.051488392159044,-93.61952556769371,157000,NAmes,0,9,5
963,534201300,42.04573429879347,-93.62670637526621,140000,NAmes,0,9,5
964,527105060,42.06002552297214,-93.63908853643555,183500,Gilbert,0,5,10
965,904302020,42.02789525,-93.6566373245119,80000,SWISU,0,5,2
966,527107210,42.060798299999995,-93.6364315,175000,Gilbert,0,5,10
967,534425080,42.04073415384615,-93.62447853846152,181900,NAmes,0,9,5
968,528354110,42.052428272133795,-93.65583139715453,315750,NoRidge,1,4,7
969,907290250,42.01627218093503,-93.68213896517912,145000,CollgCr,0,9,3
970,528480150,42.05138919534893,-93.64367262325129,197000,Somerst,0,4,7
971,534427010,42.04199908695652,-93.62296382608696,84900,NAmes,0,9,5
972,905106140,42.02984275524341,-93.67670051724056,158000,Sawyer,0,5,2
973,914452120,41.994200404761905,-93.60641379761904,156000,Mitchel,0,7,6
974,907250050,42.01843341986025,-93.68788918120902,305900,CollgCr,1,9,3
975,909425140,42.01296781237336,-93.64292029141716,257500,Crawfor,1,5,2
976,535301080,42.04057529833007,-93.61727616494669,116000,NAmes,0,9,5
977,534125120,42.04647587612449,-93.63453451948163,143450,NWAmes,0,9,6
978,528186090,42.05749057745997,-93.65221497316996,277500,NridgHt,1,5,10
979,533236070,42.04715826745573,-93.64177671006505,200000,Somerst,0,4,7
980,903228060,42.03346926530613,-93.62156881632653,105000,BrkSide,0,10,5
981,528351010,42.051982344191906,-93.6574501465908,755000,NoRidge,2,4,7
982,916403200,41.99886893356923,-93.64521998339231,204000,Timber,1,7,6
983,905401020,42.02843489140655,-93.66520309028523,255000,ClearCr,1,10,4
984,535382100,42.03469328571428,-93.61386404081634,156500,OldTown,0,10,5
985,905476170,42.02402775704999,-93.6646827578643,86000,Edwards,0,9,4
986,527364030,42.049018222222216,-93.639552,240900,Somerst,1,4,7
987,526355190,42.05032721169686,-93.61724350546999,268000,NAmes,1,9,5
988,916226090,42.00532228134959,-93.63972683596012,244000,Timber,1,7,6
989,533223020,42.04645711033484,-93.64544674443337,155000,Somerst,0,4,7
990,908275300,42.017729714285714,-93.66214257142856,144500,Edwards,0,9,4
991,527451170,42.051846617535574,-93.62739947523752,122500,BrDale,0,9,6
992,907425015,42.016108,-93.68297,141000,CollgCr,0,9,3
993,923276100,41.98832197300109,-93.60264139470422,131000,Mitchel,0,7,6
994,909276010,42.018934,-93.642325,230000,Crawfor,1,5,2
995,528176070,42.057019,-93.655017,320000,NridgHt,1,5,10
996,907412080,42.01366703030303,-93.68455740404042,185900,CollgCr,0,9,3
997,923400110,41.986501747474755,-93.60646486868687,130000,Mitchel,0,7,6
998,923229100,41.989627784225824,-93.60444350418034,188000,Mitchel,0,7,6
999,903233180,42.03158218181819,-93.62236943434344,127500,BrkSide,0,10,5
1000,528231030,42.06007515159278,-93.64407953314361,188500,Gilbert,0,5,10
1001,909254070,42.0118554,-93.6456983,200100,Crawfor,1,5,2
1002,527455060,42.049981758329636,-93.62563247253073,148500,NPkVill,0,9,6
1003,534478140,42.034655877551025,-93.6216515510204,137000,NAmes,0,9,5
1004,905108120,42.03026815492553,-93.67067982634336,157000,Sawyer,0,5,2
1005,905377130,42.02404937661948,-93.67240756707396,82500,Edwards,0,9,4
1006,905201090,42.032304753713476,-93.66487728241479,168000,Sawyer,0,5,2
1007,905480210,42.022839469732666,-93.66007304628964,108000,Edwards,0,9,4
1008,534278070,42.044865,-93.62161800000001,177625,NAmes,0,9,5
1009,527368010,42.04927244444444,-93.639331,235000,Somerst,1,4,7
1010,535180130,42.04210783827835,-93.61296405358213,108000,NAmes,0,9,5
1011,533210060,42.048709001981116,-93.64510365855351,155000,Somerst,0,4,7
1012,527359010,42.04946708384158,-93.63570856679405,175000,NWAmes,0,9,6
1013,533130130,42.04576801482544,-93.6526501994263,362500,NoRidge,1,4,7
1014,531371050,42.03528752361049,-93.69198539448635,184900,SawyerW,0,5,2
1015,535354050,42.03591370582252,-93.61722920800686,135000,NAmes,0,9,5
1016,902106010,42.032047615808786,-93.6189605281827,150000,OldTown,0,10,5
1017,533213020,42.0474208778708,-93.64758041232044,195000,Somerst,0,4,7
1018,528456220,42.05113429387191,-93.64708701903446,210000,Somerst,1,4,7
1019,907227290,42.020932,-93.68334499999999,133000,CollgCr,0,9,3
1020,528186010,42.0570115625,-93.65441359375,286500,NridgHt,1,5,10
1021,905104240,42.02968199023205,-93.678181195683,119900,Sawyer,0,5,2
1022,906426090,42.02829405776361,-93.68091120648329,190000,ClearCr,0,10,4
1023,902301120,42.02921671428571,-93.61826257142856,137000,OldTown,0,10,5
1024,902101010,42.034385661834456,-93.61747530123144,115000,OldTown,0,10,5
1025,527450030,42.05258744001936,-93.62956220974219,113500,BrDale,0,9,6
1026,535175070,42.04420197427004,-93.61344680244356,167500,NAmes,0,9,5
1027,528108070,42.06298145483986,-93.65305565872593,335000,NridgHt,1,5,10
1028,909281020,42.01748201059284,-93.6396927898254,140000,Crawfor,0,5,2
1029,533213140,42.04711367213032,-93.64581029094609,176000,Somerst,0,4,7
1030,535302070,42.0456477,-93.61650809999999,125000,NAmes,0,9,5
1031,905480030,42.02367542136731,-93.65978894256052,105000,Edwards,0,9,4
1032,907200110,42.02211963676932,-93.68579351117005,130250,CollgCr,0,9,3
1033,907275030,42.0187764,-93.68261740000001,210900,CollgCr,1,9,3
1034,907203110,42.021250109225505,-93.68446798947814,122000,CollgCr,0,9,3
1035,527127100,42.06313658641084,-93.63407101380041,375000,StoneBr,1,5,10
1036,528431020,42.05505746261415,-93.64252197625022,275000,Somerst,1,4,7
1037,535379060,42.03588751020408,-93.61245140816328,64500,OldTown,0,10,5
1038,903205085,42.03215358773583,-93.62723363218142,144000,BrkSide,0,10,5
1039,531450120,42.03653084545842,-93.68788355559666,171500,SawyerW,0,5,2
1040,902205130,42.032410142857145,-93.60769442857142,108500,OldTown,0,10,5
1041,904100140,42.0334826686892,-93.6563841302438,244400,ClearCr,1,10,4
1042,923229140,41.99006642551354,-93.6054401909198,196000,Mitchel,0,7,6
1043,903456060,42.02304189053859,-93.62845120786707,91000,IDOTRR,0,10,6
1044,528431120,42.05518788152251,-93.6439603995685,257000,Somerst,1,4,7
1045,905107220,42.03077885600234,-93.67436008391157,165000,Sawyer,0,5,2
1046,903458170,42.02315908693674,-93.626679883796,103000,IDOTRR,0,10,6
1047,534202030,42.04823265416526,-93.62666747171784,143000,NAmes,0,9,5
1048,527127140,42.063138921202615,-93.63370723672807,286000,StoneBr,1,5,10
1049,535101150,42.048463226780186,-93.61985785089293,126000,NAmes,0,9,5
1050,535402070,42.04076895640166,-93.60898913203766,159950,NAmes,0,9,5
1051,902403070,42.02827363341727,-93.60705409205349,140750,OldTown,0,10,5
1052,528477070,42.052357182952434,-93.64235910059388,270000,Somerst,1,4,7
1053,908127100,42.01999567346939,-93.67189961224491,118500,Edwards,0,9,4
1054,902301080,42.02897514542568,-93.6172969807962,110000,OldTown,0,10,5
1055,903475100,42.02587769657017,-93.62208002053276,123000,OldTown,0,10,5
1056,903226150,42.0335893877551,-93.62453367346941,119000,BrkSide,0,10,5
1057,902207080,42.031558857142855,-93.60770175510204,126175,OldTown,0,10,5
1058,535450210,42.03595552941177,-93.61057705882351,132000,NAmes,0,9,5
1059,535153070,42.0440822096279,-93.61662054515148,148000,NAmes,0,9,5
1060,905105170,42.029775064517075,-93.67795673643693,134500,Sawyer,0,5,2
1061,907290080,42.01695440816327,-93.68126765306124,216837,CollgCr,1,9,3
1062,526354070,42.0493637483811,-93.6174714724021,206900,NAmes,1,9,5
1063,903458060,42.0232052041655,-93.62533078624278,109900,IDOTRR,0,10,6
1064,532479050,42.03465486956522,-93.660487,129000,Sawyer,0,5,2
1065,527427090,42.054720507230456,-93.62498424342682,133000,NAmes,0,9,5
1066,905109170,42.030105919433396,-93.67029979872378,270000,ClearCr,1,10,4
1067,905479110,42.02300440771931,-93.66289102447584,125000,Edwards,0,9,4
1068,907187040,42.017932920351775,-93.68910880869741,235500,CollgCr,1,9,3
1069,905475160,42.02631983690328,-93.66137351169641,125000,Edwards,0,9,4
1070,534250370,42.044063547972655,-93.63019974439564,299800,NWAmes,1,9,6
1071,905377010,42.02323952276801,-93.67102361025562,135000,Edwards,0,9,4
1072,908208020,42.0190848,-93.66760529999999,140000,Edwards,0,9,4
1073,531479020,42.035291734693885,-93.68036485714286,76000,SawyerW,0,5,2
1074,909428280,42.011015021128756,-93.63989112051937,335000,Crawfor,1,5,2
1075,535454070,42.03462525275332,-93.61006091665114,166000,NAmes,0,9,5
1076,535304020,42.03942857575758,-93.61726248484848,139500,NAmes,0,9,5
1077,527131110,42.061503539342155,-93.63353181710464,247900,StoneBr,1,5,10
1078,534403280,42.03851289795919,-93.62673348979591,160000,NAmes,0,9,5
1079,527107040,42.06053909361631,-93.63693627207762,168000,Gilbert,0,5,10
1080,907270040,42.01741145364216,-93.68394718020176,267000,CollgCr,1,9,3
1081,903455140,42.02411995918367,-93.62572524489795,127500,IDOTRR,0,10,6
1082,907180040,42.01831652349715,-93.69073804830627,204750,CollgCr,1,9,3
1083,528106020,42.06209159719953,-93.65750893531012,555000,NridgHt,2,5,10
1084,528228285,42.06259266171987,-93.64176933861502,160000,Blmngtn,0,5,10
1085,907262080,42.0159373939394,-93.68787247474745,197000,CollgCr,0,9,3
1086,923225260,41.991652726374326,-93.60344737275905,151400,MeadowV,0,7,6
1087,535383060,42.03463595887808,-93.61105051866134,59000,OldTown,0,10,5
1088,527453050,42.05071997973445,-93.62479788876188,146000,NPkVill,0,9,6
1089,527107030,42.05993400786287,-93.637490524524,187500,Gilbert,0,5,10
1090,903236130,42.03027480292898,-93.62055726521544,200000,OldTown,0,10,5
1091,534450180,42.03529924783509,-93.62944124298578,116500,BrkSide,0,10,5
1092,528275080,42.05861109625003,-93.642739916618,215000,Gilbert,1,5,10
1093,909428340,42.0110129,-93.6417633,215000,Crawfor,1,5,2
1094,528441080,42.053102044317626,-93.64135675121513,307000,Somerst,1,4,7
1095,527105130,42.06081248688972,-93.64015721921795,270000,Gilbert,1,5,10
1096,907175060,42.01820137496702,-93.69157660431877,217000,CollgCr,1,9,3
1097,908228010,42.02143253061225,-93.66047273469387,108500,Edwards,0,9,4
1098,905480180,42.022667999999996,-93.65881462068964,120000,Edwards,0,9,4
1099,534201240,42.04573750207937,-93.62622991999754,141000,NAmes,0,9,5
1100,528441020,42.05326607916812,-93.6413613790638,253000,Somerst,1,4,7
1101,527164090,42.05821273108703,-93.63676940744348,174000,Gilbert,0,5,10
1102,909277070,42.018704638756454,-93.63952640343916,110000,Crawfor,0,5,2
1103,534400060,42.04058604997788,-93.6296709216563,180500,NAmes,0,9,5
1104,907290210,42.01628240097984,-93.6813320926418,140000,CollgCr,0,9,3
1105,906204150,42.03223489763352,-93.68319471916004,262280,SawyerW,1,5,2
1106,531451150,42.03468709238535,-93.68645026777664,128000,SawyerW,0,5,2
1107,528181080,42.05824526963186,-93.64944538220884,202500,NridgHt,1,5,10
1108,535106140,42.04581760000001,-93.6170078,114500,NAmes,0,9,5
1109,533241010,42.04653046342225,-93.64328937832171,200000,Somerst,0,4,7
1110,534276180,42.04254407200315,-93.62139147931464,124000,NAmes,0,9,5
1111,527163010,42.0585471102701,-93.63697835811372,175900,Gilbert,0,5,10
1112,907194020,42.016568924099644,-93.6892297339987,231500,CollgCr,1,9,3
1113,907187010,42.01794700414633,-93.68923765466582,217000,CollgCr,1,9,3
1114,908151050,42.018735875,-93.67535741666669,159500,Edwards,0,9,4
1115,528102140,42.063049299999996,-93.6559183,462000,NridgHt,2,5,10
1116,534125080,42.047781456717495,-93.63553267246368,154000,NWAmes,0,9,6
1117,528321010,42.05397580005523,-93.65714067144043,403000,NoRidge,2,4,7
1118,914475090,41.99704856950386,-93.60133717353399,190000,Mitchel,0,7,6
1119,534451120,42.035463892340466,-93.62926987680248,85500,BrkSide,0,10,5
1120,902202090,42.033362938775504,-93.60773793877551,140000,OldTown,0,10,5
1121,909131125,42.02028772012317,-93.64859801749692,160000,SWISU,0,5,2
1122,909427230,42.01460101496856,-93.64274629332606,266500,Crawfor,1,5,2
