PID,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,LotArea,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,Latitude,Longitude,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood
902128100,1118,5,6,5,0,1920,1,0,2,1950,6,8,4400,734,384,648,3,3,2,42.0321689780129,-93.61419323795631,116000,199488.35807166857,-83488.35807166857,311 11TH ST,OldTown
902128150,1436,5,6,5,0,1940,2,0,3,1950,6,6,10800,884,552,884,3,3,3,42.032355714285714,-93.61541004081633,155000,245470.2287511305,-90470.22875113049,1116 BURNETT AVE 1118,OldTown
902128160,1072,5,6,5,0,1940,1,0,2,1950,5,8,7200,1072,-,808,3,3,3,42.03241185714286,-93.61540930612246,130000,211451.2723499409,-81451.2723499409,1122 BURNETT AVE,OldTown
902128170,804,5,6,5,0,1940,1,0,2,1992,5,7,7200,804,-,788,4,3,3,42.032449285714286,-93.61540881632654,119000,207114.95741261696,-88114.95741261696,1126 BURNETT AVE,OldTown
902134060,1376,5,6,5,0,1905,1,0,2,1950,3,5,7614,714,662,738,3,3,3,42.030370530612245,-93.61394577551022,96900,187091.70936830092,-90191.70936830092,909 KELLOGG AVE,OldTown
902134100,899,5,6,5,0,1910,1,0,2,1950,5,6,6756,899,-,481,3,2,3,42.03025391265237,-93.61426001934532,78000,149903.3855597948,-71903.38555979481,321 9TH ST,OldTown
902134120,1447,5,6,5,0,1910,1,0,3,1950,5,5,10134,801,646,801,3,-,2,42.03038024489796,-93.61535046938775,103000,191171.714026724,-88171.71402672399,910 BURNETT AVE,OldTown
902135020,936,5,6,5,0,1953,1,0,2,1953,4,4,6000,936,-,936,3,3,2,42.031162,-93.61256091846626,93000,155520.23521768377,-62520.235217683774,212 10TH ST 210,OldTown
902136110,1080,5,6,5,0,1890,1,0,3,1996,5,9,5914,684,396,684,4,-,2,42.03024178915276,-93.61083832613981,95000,180081.83336027095,-85081.83336027095,111 9TH ST,OldTown
902201090,1174,5,6,5,0,1900,1,0,2,2006,5,8,9000,680,494,680,4,3,3,42.03329495918367,-93.60872140816326,135000,226425.2881360689,-91425.2881360689,207 E 12TH ST,OldTown
902201110,1328,5,6,5,0,1950,1,1,3,1970,5,7,6000,768,560,768,3,3,3,42.039218,-93.609681,129500,204902.68785155754,-75402.68785155754,1212 CARROLL AVE,OldTown
902201120,789,5,6,5,0,1948,1,0,2,1950,5,5,6000,789,-,789,3,3,3,42.039218,-93.609681,115000,189601.0610110539,-74601.06101105391,1216 CARROLL AVE,OldTown
902201130,1183,5,6,5,0,1948,1,1,2,2002,3,7,6000,679,504,649,3,3,3,42.039218,-93.609681,120000,189529.57167243626,-69529.57167243626,1220 CARROLL AVE,OldTown
902201140,1122,5,6,5,0,1948,1,0,2,2005,5,7,12000,1122,-,924,4,3,3,42.039218,-93.609681,147000,227515.80686128954,-80515.80686128954,1226 CARROLL AVE,OldTown
902202090,1499,5,6,5,0,1946,1,0,3,1950,5,6,9000,904,595,904,3,3,3,42.03336293877551,-93.60773793877551,140000,236782.17607267518,-96782.17607267518,1204 STAFFORD AVE,OldTown
902202150,1387,5,6,5,0,1954,2,0,3,1954,5,4,6000,811,576,811,4,3,3,42.03363257142857,-93.60774357142857,93000,181932.91605363754,-88932.91605363754,1228 STAFFORD AVE,OldTown
902204060,960,5,6,5,0,1955,1,0,3,1955,5,7,6000,960,-,960,3,3,3,42.032176877551024,-93.60790391836734,135500,209375.63468074228,-73875.63468074228,1105 STAFFORD AVE,OldTown
902204080,861,5,6,5,0,1920,1,0,2,1950,4,6,7404,861,-,861,3,3,2,42.039218,-93.609681,80000,161191.30825386578,-81191.30825386578,1102 CARROLL AVE,OldTown
902204120,1566,5,6,5,0,1924,1,1,5,1950,5,7,6000,816,750,816,4,3,3,42.039218,-93.609681,139000,219274.6095378748,-80274.60953787481,1120 CARROLL AVE,OldTown
902205070,407,5,6,5,0,1946,1,0,1,1950,2,5,7311,407,-,407,3,2,3,42.032131,-93.606876,46500,120091.60540181905,-73591.60540181905,1101 MAXWELL AVE,OldTown
902205090,928,5,6,5,0,1957,1,0,3,1957,5,6,6000,928,-,928,3,3,3,42.032201816326534,-93.60768387755103,112500,203569.90113989677,-91069.90113989677,1106 STAFFORD AVE,OldTown
902205130,960,5,6,5,0,1920,1,0,2,1950,4,4,6000,960,-,960,2,3,3,42.032410142857145,-93.60769442857142,108500,170097.63186493667,-61597.63186493667,1128 STAFFORD AVE,OldTown
902205140,901,5,6,5,0,1954,1,0,2,2000,4,7,6000,901,-,901,3,2,3,42.03242908163266,-93.6076953877551,107900,179924.98192528693,-72024.98192528693,1130 STAFFORD AVE,OldTown
902206020,492,5,6,5,0,1921,1,0,1,1950,3,5,7830,492,-,492,3,2,2,42.03195016326531,-93.61018020408163,61500,136744.96575489963,-75244.96575489963,118 E 11TH ST,OldTown
902206040,1316,5,6,5,0,1929,1,0,3,2001,5,7,5500,926,-,926,3,3,3,42.039218,-93.609681,130000,213056.42135950777,-83056.42135950777,1021 CARROLL AVE,OldTown
902206090,1182,5,6,5,0,1945,1,1,3,1950,6,7,9576,885,297,770,3,2,2,42.039218,-93.609681,120000,208650.62993773635,-88650.62993773635,925 CARROLL AVE,OldTown
902206130,1251,5,6,5,0,1938,1,0,3,2000,6,7,6900,827,424,827,2,2,4,42.030223845509,-93.60998419814982,119000,203315.11119844817,-84315.11119844817,129 E 9TH ST,OldTown
902206220,1633,5,6,5,0,1948,1,0,3,2009,5,7,11851,1027,606,1027,4,3,3,42.030781871272076,-93.61044502247243,129000,247483.56428707644,-118483.56428707644,916 DUFF AVE,OldTown
902206240,1245,5,6,5,0,1920,1,0,3,1962,5,6,8239,1060,185,1008,3,3,3,42.0309689479991,-93.6104506558996,100000,186726.28998021485,-86726.28998021485,922 DUFF AVE,OldTown
902206260,886,5,6,5,0,1938,1,0,2,1996,5,8,5784,886,-,190,3,3,2,42.03109366137248,-93.61045453926471,91300,167262.27022531218,-75962.27022531218,926 DUFF AVE,OldTown
902206270,1798,5,6,5,0,1900,2,1,4,1950,4,8,9639,1156,642,1075,3,3,3,42.031402,-93.610465,137000,214144.34320808967,-77144.34320808967,930 DUFF AVE,OldTown
902207010,866,5,6,5,0,1945,1,0,2,1997,5,9,3880,866,-,686,4,-,3,42.03193969387755,-93.60865769387755,110500,197733.23960718748,-87233.23960718748,210 E 11TH ST,OldTown
902207080,1163,5,6,5,0,1955,1,0,3,2005,3,8,5820,1163,-,1162,3,2,3,42.031558857142855,-93.60770175510204,126175,198302.1540437648,-72127.15404376481,1010 STAFFORD AVE,OldTown
902207110,840,5,6,5,0,1920,1,0,2,1950,3,4,5747,840,-,798,2,3,3,42.031128547575314,-93.60684206639307,64000,140365.43232615723,-76365.43232615723,1009 MAXWELL AVE,OldTown
902207130,832,5,6,5,0,1923,1,0,2,1970,2,2,9656,832,-,678,3,2,2,42.03047530489075,-93.60682804611989,12789,145920.08178066523,-133131.08178066523,931 MAXWELL AVE,OldTown
902207140,720,5,6,5,0,1928,1,0,2,2003,6,8,8520,720,-,624,3,3,3,42.0304250439126,-93.60682743689591,105900,190374.5687063883,-84474.5687063883,925 MAXWELL AVE,OldTown
902207150,968,5,6,5,0,1923,1,0,2,2006,5,6,8520,968,-,968,3,2,3,42.03040829025322,-93.60682723382125,100000,193750.31330399986,-93750.31330399986,923 MAXWELL AVE,OldTown
902207170,792,5,6,5,0,1923,1,0,2,1950,5,8,8520,792,-,624,3,3,2,42.030307768296915,-93.6068260153733,99500,185211.0969730955,-85711.0969730955,911 MAXWELL AVE,OldTown
902207220,3493,5,6,5,0,1880,3,0,3,2002,7,9,18386,1675,1818,1470,4,3,3,42.03020093333333,-93.60771933333334,295000,362333.4614756898,-67333.46147568978,223 E 9TH ST,OldTown
902300020,1772,5,6,5,0,1910,2,1,3,1999,8,9,10337,909,863,725,4,3,3,42.03011802143985,-93.6188554908037,184900,284409.190176576,-99509.19017657603,618 9TH ST,OldTown
902300110,1627,5,6,5,0,1900,2,0,4,2006,5,5,9142,830,797,797,3,2,2,42.02912142857143,-93.61848014285715,139500,195200.97645202614,-55700.97645202614,813 WILSON AVE,OldTown
902300215,1416,5,6,5,0,1915,1,1,4,1950,5,8,12665,876,540,876,3,3,3,42.02914222733479,-93.62014712562159,153900,220587.1369264329,-66687.1369264329,816 GRAND AVE,OldTown
902300260,1450,5,6,5,0,1920,1,0,3,1965,7,8,5350,730,720,624,3,3,3,42.029323454669566,-93.62015225124317,132000,214009.00801638194,-82009.00801638194,832 GRAND AVE,OldTown
902301030,1472,5,6,5,0,1925,1,0,3,1994,5,8,9600,842,630,702,4,3,3,42.02928091836735,-93.6171027755102,125000,219642.8154591903,-94642.81545919029,825 CLARK AVE,OldTown
902301060,1510,5,6,5,0,1910,2,0,3,1950,4,4,9600,833,677,677,4,3,2,42.02911030612245,-93.61709559183673,87500,205384.38431459278,-117884.38431459278,809 CLARK AVE,OldTown
902301080,1284,5,6,5,0,1947,1,1,2,1950,5,7,3500,720,564,720,3,3,3,42.028975145425676,-93.61729698079621,110000,201554.44305797262,-91554.44305797262,515 8TH ST,OldTown
902301120,1928,5,6,5,0,1910,2,0,4,1950,6,8,9142,908,1020,1020,2,1,2,42.02921671428571,-93.61826257142856,137000,225057.95684231725,-88057.95684231725,820 WILSON AVE,OldTown
902301130,1232,5,6,5,0,1910,1,0,3,1950,5,7,4571,616,616,616,3,2,3,42.029261857142856,-93.61826428571428,114000,200301.73999608806,-86301.73999608806,824 WILSON AVE,OldTown
902301150,1017,5,6,5,0,1900,1,0,2,2003,5,7,9143,709,308,346,3,3,3,42.02932957142857,-93.61826685714286,114000,179918.18332768662,-65918.18332768662,830 WILSON AVE,OldTown
902302150,2337,5,6,5,0,1900,2,0,5,1950,5,5,13600,1422,915,662,3,3,3,42.02928591836734,-93.61688177551021,90000,217485.6525077848,-127485.6525077848,824 CLARK AVE,OldTown
902303100,1650,5,6,5,0,1910,2,0,3,1990,6,8,8398,991,659,926,3,3,4,42.02795584333695,-93.6186268970768,144100,235387.85454061572,-91287.85454061572,609 7TH ST,OldTown
902304040,2210,5,6,5,0,1880,2,0,5,1950,6,4,9900,1178,1032,1008,2,2,3,42.02814963265306,-93.61707365306123,117500,221174.7300029848,-103674.73000298481,721 CLARK AVE,OldTown
902305080,2058,5,6,5,0,1917,1,1,3,1950,6,5,9600,1134,924,735,3,2,4,42.02803848979592,-93.61685179591836,129500,218913.83606558343,-89413.83606558343,706 CLARK AVE,OldTown
902305090,1774,5,6,5,0,1900,2,0,4,1950,4,2,9600,1095,679,1095,3,2,3,42.02808697959184,-93.61685259183673,87000,185122.9774834774,-98122.97748347741,712 CLARK AVE,OldTown
902305110,1566,5,6,5,0,1900,2,0,3,2003,8,9,9600,930,636,930,4,3,3,42.02816779591837,-93.61685391836734,150000,254172.96162274858,-104172.96162274858,722 CLARK AVE,OldTown
902306120,1540,5,6,5,0,1905,1,1,3,2005,5,9,6000,884,656,572,4,-,2,42.027146562973286,-93.61704264478567,129400,227005.39333101752,-97605.39333101752,621 CLARK AVE,OldTown
902306130,1378,5,6,5,0,1928,2,0,3,2005,7,9,9600,689,689,689,4,3,3,42.02711605037863,-93.61704071582854,161000,244288.63027709126,-83288.63027709126,617 CLARK AVE,OldTown
902325050,1768,5,6,5,0,1914,1,1,2,1970,7,7,10800,880,888,880,3,3,4,42.02921975510204,-93.61392595918367,163000,249183.40551810016,-86183.40551810016,817 KELLOGG AVE,OldTown
902325070,2138,5,6,5,0,1898,2,0,2,1965,5,5,8100,1075,1063,849,3,2,3,42.02907646938775,-93.61392424489796,106000,219723.74753032654,-113723.74753032654,803 KELLOGG AVE,OldTown
902325100,2104,5,6,5,0,1910,2,0,5,2005,7,6,6300,1226,878,1226,3,2,3,42.02906930612245,-93.61532728571427,155000,250624.7271941414,-95624.7271941414,802 BURNETT AVE,OldTown
902325160,1440,5,6,5,0,1900,1,0,3,1950,5,4,5000,889,551,540,3,2,3,42.02933328571429,-93.615331,79000,181316.9442807839,-102316.94428078391,828 BURNETT AVE,OldTown
902326030,2640,5,6,5,0,1880,1,1,4,2003,7,7,11700,1320,1320,1240,4,3,3,42.02935814285714,-93.61228857142856,265979,309933.24589566444,-43954.24589566444,829 DOUGLAS AVE,OldTown
902326060,1912,5,6,5,0,1905,2,0,3,2000,6,7,10800,1221,691,482,3,4,2,42.02918255102041,-93.61228306122449,163000,228727.789165206,-65727.78916520599,811 DOUGLAS AVE,OldTown
902327040,1652,5,6,5,0,1915,2,0,4,1950,5,6,10800,966,686,686,3,3,2,42.02923415499327,-93.61062533539705,139000,215667.8784130023,-76667.8784130023,815 DUFF AVE,OldTown
902327070,2007,5,6,5,0,1900,2,0,3,1950,6,7,8400,1090,917,917,5,3,2,42.02912002366332,-93.61062325031136,160000,244431.97140048945,-84431.97140048945,803 DUFF AVE,OldTown
902328040,1484,5,6,5,0,1914,2,0,3,2001,6,6,6300,742,742,742,3,-,3,42.02820781632653,-93.6138866122449,128000,204699.01642591978,-76699.01642591978,719 KELLOGG AVE,OldTown
902328100,1690,5,6,5,0,1916,1,0,3,1950,7,6,8850,815,875,815,3,3,3,42.02806730612245,-93.61530573469389,144000,230595.2283675126,-86595.22836751261,704 BURNETT AVE,OldTown
902329030,2268,5,6,5,0,1890,3,0,3,2002,8,9,9000,1157,1111,346,4,3,2,42.02822412244898,-93.6122507755102,240000,289043.96833091014,-49043.96833091014,719 DOUGLAS AVE,OldTown
902329070,1368,5,6,5,0,1910,1,0,3,1993,6,7,3600,684,684,684,3,3,3,42.02804506830828,-93.6124565522069,114504,203743.64065017138,-89239.64065017138,213 7TH ST,OldTown
902329080,1288,5,6,5,0,1917,1,0,3,2007,6,7,3600,664,624,624,5,3,3,42.02804460246242,-93.61253632831034,119000,222915.19164913535,-103915.19164913535,219 7TH ST,OldTown
902329090,1762,5,6,5,0,1920,1,1,4,1950,7,7,7200,998,764,596,4,3,2,42.028079,-93.61366,157000,245231.9915121448,-88231.9915121448,700 KELLOGG AVE,OldTown
902330010,2358,5,6,5,0,1872,2,0,4,1987,8,5,5250,938,1215,684,3,-,3,42.028892633438076,-93.61086585885806,122000,228101.13441813496,-106101.13441813496,114 8TH ST,OldTown
902330040,1742,5,6,5,0,1882,1,1,4,1986,8,9,17671,916,826,916,4,3,3,42.02812757375572,-93.61061975409754,168000,269590.3974373864,-101590.39743738639,703 DUFF AVE,OldTown
902330090,2454,5,6,5,0,1879,2,0,3,1987,7,8,13500,1312,1142,819,3,3,3,42.02825981632653,-93.61203083673469,185000,279139.7046038875,-94139.70460388751,722 DOUGLAS AVE,OldTown
902331010,816,5,6,5,0,1910,1,0,2,1950,4,3,3300,816,-,624,3,-,3,42.02774530000001,-93.61487045000001,58500,145353.19638738807,-86853.19638738807,322 7TH ST,OldTown
902332030,2291,5,6,5,0,1910,2,0,4,1998,6,6,7200,1260,1031,1214,3,3,3,42.02722873813198,-93.61222826161584,133900,284474.0613982156,-150574.0613982156,621 DOUGLAS AVE 101,OldTown
902400110,3608,5,6,5,0,1892,2,1,4,1993,10,9,22950,1518,1518,1107,5,5,3,42.02953089547328,-93.61041103348938,475000,429916.26329192874,45083.73670807126,804 DUFF AVE,OldTown
902401010,1111,5,6,5,0,1926,1,0,2,1950,7,7,5700,572,539,572,3,3,3,42.02883129754714,-93.61014988032703,116900,200457.8279438698,-83557.82794386981,114 E 8TH ST,OldTown
902401030,1616,5,6,5,0,1926,2,0,3,2004,6,7,5400,1149,467,1149,4,3,3,42.039218,-93.609681,152000,240457.9697405042,-88457.9697405042,723 CARROLL AVE,OldTown
902401090,1248,5,6,5,0,1920,2,0,2,1950,5,7,5976,624,624,624,3,-,3,42.028074708774916,-93.61014271429373,93500,175380.28234633463,-81880.28234633463,115 E 7TH ST,OldTown
902402010,1236,5,6,5,0,1957,1,0,2,1996,6,7,7407,1236,-,912,3,3,3,42.03005281632653,-93.60853375510203,149700,235707.93677029494,-86007.93677029494,212 E 9TH ST,OldTown
902402130,1363,5,6,5,0,1910,1,0,3,1950,4,7,7740,741,622,622,3,3,2,42.02827238071639,-93.60727534405743,125500,195763.46515580252,-70263.46515580252,713 CRAWFORD AVE,OldTown
902402150,1022,5,6,5,0,1910,1,0,2,2006,5,4,7200,1022,-,1022,3,3,3,42.028083367346944,-93.6084256122449,85000,179565.0410401972,-94565.04104019719,217 E 7TH ST,OldTown
902402250,2290,5,6,5,0,1885,2,0,4,1950,4,6,11340,1246,1044,777,3,3,3,42.039218,-93.609681,122500,224770.5627575194,-102270.5627575194,818 CARROLL AVE 816,OldTown
902402260,1086,5,6,5,0,1920,1,0,2,1950,2,1,11340,723,363,723,3,2,2,42.039218,-93.609681,55000,120271.79994532307,-65271.79994532307,822 CARROLL AVE,OldTown
902403070,1470,5,6,5,0,1922,1,1,2,1994,6,7,10560,868,602,738,3,3,2,42.028273633417264,-93.60705409205347,140750,227674.63885278994,-86924.63885278994,712 CRAWFORD AVE,OldTown
902404010,1559,5,6,5,0,1948,1,0,2,1973,5,6,8100,1559,-,1559,3,3,3,42.027910584579864,-93.61005959140935,153500,240747.2989415268,-87247.2989415268,120 E 7TH ST,OldTown
902405070,2495,5,6,5,0,1890,2,0,5,1999,7,7,10800,1313,1182,1313,3,3,3,42.02710956480346,-93.60831767571221,184000,278997.1434500559,-94997.14345005591,223 E 6TH ST,OldTown
902405100,1869,5,6,5,0,1890,1,0,2,1996,5,6,8820,1188,561,1088,3,3,3,42.039218,-93.609681,124900,259535.76094338522,-134635.76094338522,604 CARROLL AVE,OldTown
902405120,1480,5,6,5,0,1920,1,0,3,1950,6,6,5400,1044,-,972,3,2,3,42.039218,-93.609681,119000,178091.34135782553,-59091.34135782553,618 CARROLL AVE,OldTown
902406020,984,5,6,5,0,1959,1,0,2,1959,5,6,9750,984,-,984,2,3,3,42.02712546980143,-93.605942312012,110000,192159.36773822107,-82159.36773822107,321 E 6TH ST,OldTown
902406030,960,5,6,5,0,1958,1,0,3,1958,5,5,9750,960,-,960,3,3,3,42.02712577584114,-93.6059876496096,125000,191557.52688253083,-66557.52688253083,317 E 6TH ST,OldTown
902406070,1521,5,6,5,0,1910,1,0,4,2002,6,7,9720,780,741,741,4,3,3,42.02730468048847,-93.60702960866344,146500,231988.52998003276,-85488.52998003276,618 CRAWFORD AVE,OldTown
902406090,1795,5,6,5,0,1954,2,0,4,1954,5,5,12150,1050,745,1050,3,2,3,42.027962054297035,-93.6067537105345,131500,233296.97054891658,-101796.97054891658,320 E 7TH ST,OldTown
902408080,2554,5,6,5,0,1890,1,1,3,1998,7,8,10800,1576,978,718,3,3,3,42.02619203943843,-93.60864389206752,159500,287387.9513173343,-127887.95131733431,508 CARROLL AVE,OldTown
902427045,882,5,6,5,0,1956,1,0,2,1956,5,5,12702,882,-,0,3,3,-,42.026947690553214,-93.60479012759878,97000,175365.75437198635,-78365.75437198635,422 E 6TH ST,OldTown
902427140,968,5,6,5,0,1956,1,0,2,1956,4,6,8626,968,-,0,3,2,-,42.027111773373264,-93.60471826923042,104500,160273.6362005922,-55773.63620059221,429 E 6TH ST,OldTown
902427150,1093,5,6,5,0,1958,1,0,2,2006,4,6,8516,1093,-,869,3,3,3,42.027112674708874,-93.60476359890073,115500,184698.04396104446,-69198.04396104446,425 E 6TH ST,OldTown
902427180,1382,5,6,5,0,1949,2,0,1,2002,4,7,11800,1382,-,0,3,3,-,42.02711537871572,-93.60489958791166,110000,204806.2412855553,-94806.2412855553,413 E 6TH ST,OldTown
902456015,1020,6,6,3,0,1918,1,0,2,1950,3,3,4761,1020,-,1020,2,-,3,42.02348365,-93.60706065,64500,128101.06425165212,-63601.06425165212,115 CENTER AVE,IDOTRR
903200080,1576,5,6,5,0,1923,1,1,3,2004,5,6,21384,1072,504,1324,4,3,3,42.03351130621579,-93.629115839808,223500,287883.936711828,-64383.93671182799,1239 ORCHARD DR,BrkSide
903201020,1432,5,6,5,0,1923,1,0,3,1950,6,6,6615,1432,-,1022,4,2,3,42.03325592625249,-93.62892854772402,149000,226931.06276426156,-77931.06276426156,1224 ORCHARD DR,BrkSide
903201030,1143,5,6,5,0,1928,1,0,2,1983,5,7,7111,1143,-,1008,3,3,3,42.03334190834953,-93.6289333382767,138000,228137.35152810713,-90137.35152810713,1228 ORCHARD DR,BrkSide
903201080,1548,5,6,5,0,1925,2,1,3,2007,7,7,7264,952,596,952,5,3,3,42.03336794444444,-93.62762141666667,205000,271998.8811425398,-66998.88114253979,1111 ORCHARD DR,BrkSide
903201090,1060,5,6,5,0,1925,1,0,1,1994,5,7,6854,916,144,756,3,2,3,42.03335272222222,-93.62767558333334,136500,211478.16944735794,-74978.16944735794,1115 ORCHARD DR,BrkSide
903202120,1577,5,6,5,0,1939,1,0,3,1950,6,5,6435,972,605,972,2,3,3,42.0324470955923,-93.62635229303133,140200,221258.53120894896,-81058.53120894896,1036 RIDGEWOOD AVE,BrkSide
903202170,1654,5,6,5,0,1930,2,0,3,1982,5,7,4960,1001,653,297,3,3,3,42.03201642669712,-93.6260878033062,137000,224283.8702265181,-87283.8702265181,1020 RIDGEWOOD AVE,BrkSide
903204030,1435,5,6,5,0,1950,1,0,3,1950,5,6,8674,910,525,910,3,3,2,42.034485801090995,-93.62600197691495,128250,245792.4897657732,-117542.4897657732,1212 13TH ST,BrkSide
903204040,1612,5,6,5,0,1950,1,1,3,1997,5,6,5830,1030,582,988,3,3,3,42.03369585714286,-93.62577985714286,128500,230848.57947386504,-102348.57947386504,1229 NORTHWESTERN AVE,BrkSide
903204095,935,5,6,5,0,1930,1,0,2,1960,5,6,9100,779,-,742,3,3,3,42.03348381632653,-93.62577067346939,79500,176867.26981299152,-97367.26981299152,1209 NORTHWESTERN AVE,BrkSide
903205040,952,5,6,5,0,1916,1,0,2,1950,6,6,8854,952,-,952,2,2,3,42.032101777475496,-93.6263728406611,121000,183795.42769124344,-62795.42769124344,1021 RIDGEWOOD AVE,BrkSide
903205085,1167,5,6,5,0,1920,1,0,3,1950,5,5,8731,1167,-,915,3,3,3,42.03215358773583,-93.62723363218142,144000,210881.05539882297,-66881.05539882297,1010 BROOKRIDGE AVE,BrkSide
903206070,1738,5,6,5,0,1935,2,0,3,1950,5,5,7010,1144,594,1024,3,3,3,42.03052779215003,-93.6259780470045,153000,222122.4845347682,-69122.48453476821,927 RIDGEWOOD AVE,BrkSide
903206120,2068,5,6,5,0,1922,1,1,3,2005,7,7,7793,1160,908,1108,4,3,4,42.030304,-93.625951,209500,279816.2786385934,-70316.27863859339,901 RIDGEWOOD AVE,BrkSide
903206160,1827,5,6,5,0,1924,1,0,2,1996,6,7,11737,1017,810,848,3,2,3,42.0307129108596,-93.62732297324361,202500,252196.55812925892,-49696.55812925892,910 BROOKRIDGE AVE,BrkSide
903206170,1635,5,6,5,0,1923,1,1,3,1950,6,7,8737,915,720,1065,3,3,4,42.030972,-93.627498,210000,264158.52015897,-54158.52015896997,914 BROOKRIDGE AVE,BrkSide
903225040,1274,5,6,5,0,1939,2,0,3,1998,5,7,6125,728,546,728,3,2,3,42.03356512244898,-93.62475426530612,135000,211862.55605678467,-76862.55605678467,1217 CURTISS AVE,BrkSide
903225050,784,5,6,5,0,1924,1,0,2,1950,5,6,6130,784,-,784,4,-,3,42.03354385714285,-93.62475385714286,109500,197027.34419540298,-87527.34419540298,1215 CURTISS AVE,BrkSide
903225090,1664,5,6,5,0,1947,2,0,3,1950,6,7,5000,1004,660,1004,3,3,3,42.03342520408163,-93.62554691836735,159000,242761.3496338172,-83761.34963381721,1202 NORTHWESTERN AVE,BrkSide
903225140,1210,5,6,5,0,1941,1,0,3,2006,5,7,5000,832,378,672,4,3,3,42.03363724489796,-93.62555610204082,124000,208834.5995073834,-84834.59950738339,1222 NORTHWESTERN AVE,BrkSide
903225150,765,5,6,5,0,1925,1,0,2,1950,4,7,5000,765,-,765,4,2,3,42.03367965306122,-93.62555793877551,87000,169913.8530655484,-82913.8530655484,1226 NORTHWESTERN AVE,BrkSide
903225160,1290,5,6,5,0,1900,1,1,3,2000,6,9,5870,736,554,554,3,2,3,42.03374326530612,-93.62556069387755,106900,194035.01396516906,-87135.01396516906,1232 NORTHWESTERN AVE,BrkSide
903226060,1672,5,6,5,0,1940,1,1,3,1989,6,7,6000,1014,658,981,4,3,3,42.03347295918367,-93.62370485714285,164900,256499.99386800439,-91599.99386800439,1209 MARSTON AVE,BrkSide
903226130,1324,5,6,5,0,1936,1,0,3,1950,4,6,6000,757,567,672,3,3,3,42.03350432653061,-93.62453204081632,128000,201876.27103940354,-73876.27103940354,1210 CURTISS AVE,BrkSide
903226150,949,5,6,5,0,1924,1,0,2,2003,5,7,6000,949,-,949,3,3,3,42.0335893877551,-93.62453367346939,119000,212750.203432005,-93750.20343200499,1218 CURTISS AVE,BrkSide
903226160,1132,5,6,5,0,1939,1,0,2,1950,6,7,6000,608,524,608,3,3,3,42.03363191836735,-93.6245344897959,134000,209583.18124311176,-75583.18124311176,1222 CURTISS AVE,BrkSide
903226170,1176,5,6,5,0,1937,1,0,2,2000,6,9,6000,786,390,698,3,3,3,42.03367444897959,-93.62453530612244,134900,235447.37223312783,-100547.37223312783,1226 CURTISS AVE,BrkSide
903227020,1196,5,6,5,0,1940,1,1,3,1950,6,6,6000,848,348,572,3,3,3,42.03366324489796,-93.62263804081633,128000,219526.37445173165,-91526.37445173165,1225 ROOSEVELT AVE,BrkSide
903227070,1348,5,6,5,0,1925,1,0,3,1997,5,8,6000,884,464,884,3,3,3,42.033411,-93.622628,117000,211633.38916067607,-94633.38916067607,1201 ROOSEVELT AVE,BrkSide
903227080,1158,5,6,5,0,1929,1,0,3,1950,6,7,6000,950,208,862,3,3,3,42.03343397959184,-93.62348342857142,120000,205611.6026306675,-85611.6026306675,1204 MARSTON AVE,BrkSide
903227090,1412,5,6,5,0,1939,1,0,4,1950,6,6,6000,825,587,780,3,3,3,42.033455469387754,-93.62348414285714,132500,217557.894599229,-85057.89459922901,1206 MARSTON AVE,BrkSide
903227140,1232,5,6,5,0,1939,1,1,3,1950,6,6,6000,608,624,600,3,3,3,42.03367036734694,-93.62349128571428,128000,214756.61260621008,-86756.61260621008,1226 MARSTON AVE,BrkSide
903227150,1453,5,6,5,0,1942,1,1,3,1950,5,6,6360,955,498,835,4,3,3,42.033713346938775,-93.62349271428572,132000,224435.52122757398,-92435.52122757398,1230 MARSTON AVE,BrkSide
903228040,1497,5,6,5,0,1937,2,0,3,2000,6,7,6000,825,672,825,3,3,3,42.033556530612245,-93.62156963265306,157000,244517.26166855698,-87517.26166855698,1217 HARDING AVE,BrkSide
903228060,1342,5,6,5,0,1939,2,0,2,1950,6,5,6000,874,468,739,3,3,3,42.033469265306124,-93.62156881632653,105000,209262.41501577775,-104262.41501577775,1209 HARDING AVE,BrkSide
903228070,1142,5,6,5,0,1924,1,0,3,1950,5,5,6000,822,320,468,3,3,3,42.03334642857143,-93.62163181632653,93000,202359.59544380684,-109359.59544380684,803 12TH ST,BrkSide
903228080,1218,5,6,5,0,1941,1,0,3,1950,6,6,6000,869,349,735,3,3,3,42.033347285714285,-93.6216614489796,131000,218017.1531798087,-87017.1531798087,807 12TH ST,BrkSide
903228090,1013,5,6,5,0,1926,1,0,3,1950,6,7,5000,1013,-,992,3,2,3,42.03334814285714,-93.62169108163265,113000,199488.0011590737,-86488.0011590737,811 12TH ST,BrkSide
903228120,904,5,6,5,0,1926,1,0,2,2004,6,7,6000,904,-,884,3,3,3,42.03356314285715,-93.62241285714285,119000,202550.694824349,-83550.69482434899,1214 ROOSEVELT AVE,BrkSide
