PID,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,LotArea,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,Latitude,Longitude,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood
902106040,1641,5,6,5,0,1925,1,1,3,1990,7,7,9600,832,809,728,5,2,3,42.03148287755102,-93.61852881632653,178000,227962.52147651176,-49962.521476511756,1013 WILSON AVE,OldTown
534152120,1334,6,6,2,1,1977,2,0,2,1977,6,5,9650,1334,-,1350,3,3,4,42.043653874687614,-93.63785692655183,167900,217810.3710108148,-49910.37101081479,2204 PRAIRIE VIEW EAST,NWAmes
535401080,1287,5,2,4,1,1959,1,0,3,2006,5,7,9830,1287,-,1063,4,3,3,42.04017671411401,-93.60736901954861,162000,211860.24502334968,-49860.24502334968,1804 MAXWELL AVE,NAmes
909175050,2192,2,3,7,5,1939,2,1,4,1997,5,8,8400,1052,720,720,4,3,3,42.01866271428571,-93.65184214285715,179500,229351.29993345143,-49851.29993345143,429 HAYWARD AVE,SWISU
535105060,1537,5,2,4,1,1962,1,1,3,2005,6,9,8400,1537,-,1319,4,3,3,42.0472850574594,-93.61637686541748,174000,223833.6666705617,-49833.66667056171,428 26TH ST,NAmes
923203110,1204,6,6,3,3,1998,2,0,2,1998,6,5,4500,1204,-,1204,3,3,5,41.99302302560038,-93.6081644942168,162000,211810.6577216612,-49810.657721661206,3322 EMERALD DR,Mitchel
908102270,1486,4,7,6,1,1964,1,0,3,1999,5,7,9937,1486,-,1486,3,3,3,42.0211584,-93.6774686,167000,216800.99628484846,-49800.99628484846,202 TODD CIR,Edwards
528228290,1555,10,5,6,5,2007,2,0,2,2007,7,5,3684,1555,-,1373,4,3,4,42.062586860572075,-93.64170654972129,174000,223749.98933759306,-49749.989337593055,2409 WESTWIND DR,Blmngtn
531450120,1730,2,5,5,5,1992,2,1,3,1992,6,6,7703,833,897,816,4,3,4,42.03653084545842,-93.68788355559666,171500,221232.8579217791,-49732.8579217791,1505 KENTUCKY AVE,SawyerW
533352075,2620,2,5,5,5,1977,2,2,4,1977,5,5,18890,1361,1259,1361,3,3,4,42.034404744019625,-93.65704551198338,190000,239684.4363358637,-49684.43633586369,2905 ONTARIO ST 2907,Sawyer
907202010,1174,3,7,9,1,1978,1,0,3,1978,5,6,12250,1174,-,864,3,3,4,42.01967954096487,-93.68657648378274,158000,207650.5051426078,-49650.50514260781,410 THACKERAY AVE,CollgCr
533221080,1524,7,5,9,6,2000,2,1,2,2000,6,5,2998,768,756,756,4,3,4,42.04615068202805,-93.64578297226852,166000,215576.9238463396,-49576.9238463396,2713 HAMPTON ST,Somerst
534431070,1556,5,2,4,1,1949,2,0,3,1950,6,6,17360,1019,537,782,3,3,3,42.0386104489796,-93.62054040816327,172500,222049.62365417322,-49549.62365417322,1621 GRAND AVE,NAmes
535351050,1363,5,2,4,1,1951,1,0,2,2000,5,7,14559,1363,-,1008,3,3,3,42.03722504081633,-93.61724381632654,164900,214315.30080682132,-49415.300806821324,1509 CLARK AVE,NAmes
924100020,1968,6,6,3,3,1969,2,1,4,1969,5,4,11075,1168,800,784,3,3,3,41.99082077407747,-93.60022157484228,172000,221390.2611916124,-49390.2611916124,3402 JEWEL DR,Mitchel
535477130,1812,5,2,4,1,1962,2,0,4,1962,5,5,7590,876,936,864,3,3,3,42.03632541910413,-93.60366918912685,169500,218868.26727453392,-49368.26727453392,1412 MEADOWLANE AVE,NAmes
527377110,1877,6,6,2,1,1974,2,1,4,1974,6,6,8000,1084,793,1084,3,3,3,42.04907590142522,-93.63267379956629,178900,228139.35984368433,-49239.35984368433,1642 JOHNSON ST,NWAmes
528218100,1458,10,5,6,5,2006,2,0,3,2007,7,5,13204,608,850,608,4,3,4,42.062191904710154,-93.64570992596711,168165,217291.51501463706,-49126.51501463706,4205 CRESTMOOR AVE,Gilbert
527110120,1600,10,5,6,5,1997,2,1,3,1997,6,5,8773,916,684,916,3,3,4,42.0607983,-93.6364315,169000,218035.5421248329,-49035.54212483289,2036 WYNGATE DR,Gilbert
909275160,1226,2,3,7,5,1951,1,1,2,1951,5,5,13108,1226,-,0,3,3,-,42.01758707541976,-93.64200840035834,153500,202533.25110263616,-49033.25110263616,2103 COUNTRY CLUB BLVD,Crawfor
527359010,1743,6,6,2,1,1968,1,2,3,1968,6,6,11700,1041,702,702,3,3,3,42.04946708384158,-93.63570856679404,175000,223999.40229177036,-48999.402291770355,2814 MONROE DR,NWAmes
534129370,1336,6,6,2,1,1969,2,0,3,1969,5,5,9600,1336,-,1288,3,3,4,42.04565875510204,-93.63259946938776,163000,211942.49208546602,-48942.492085466016,1703 24TH ST,NWAmes
527376100,1350,6,6,2,1,1974,2,0,3,1974,6,5,10140,1350,-,1064,3,3,4,42.05251390637993,-93.6320665228675,165000,213896.32426301626,-48896.32426301626,1603 TRUMAN DR,NWAmes
907126030,990,3,7,9,1,1994,1,0,3,1994,5,7,9750,990,-,990,3,3,4,42.02116749369187,-93.69218022846147,155000,203877.1051084028,-48877.105108402786,5416 NORRIS ST,CollgCr
534127140,1082,6,6,2,1,1969,1,0,3,1969,6,6,8723,1082,-,973,3,3,4,42.04857355,-93.6334836668575,162500,211328.29810660737,-48828.29810660737,2644 CLEVELAND DR,NWAmes
534251280,1632,6,6,2,1,1966,1,1,4,2000,6,8,9130,800,832,800,4,3,3,42.0431717996238,-93.62596656923655,173000,221819.9308823385,-48819.93088233849,2117 NORTHWESTERN AVE,NWAmes
533236040,1441,7,5,9,6,1999,2,1,2,2000,8,5,2645,764,677,776,4,3,4,42.04715923663277,-93.64183001480237,174000,222769.73999947868,-48769.73999947868,2512 BRISTOL DR,Somerst
923250060,1126,6,6,3,3,1977,2,0,3,1977,5,5,17400,1126,-,1126,3,3,3,41.98925479375738,-93.60840367839019,160000,208757.68829400273,-48757.68829400273,3715 EMERALD DR,Mitchel
904101110,1675,4,6,8,0,1959,2,0,3,1959,5,5,15263,1675,-,1422,3,3,4,42.03239440978262,-93.65572484780404,173000,221722.24732461496,-48722.24732461496,1115 HYLAND AVE,ClearCr
527107020,1671,10,5,6,5,1995,2,1,3,1995,6,5,13041,781,890,781,3,3,4,42.059904433064496,-93.63749972829943,170000,218717.76677689952,-48717.766776899516,3908 EISENHOWER AVE,Gilbert
905106210,1159,2,5,5,5,1968,1,1,3,1968,5,5,11553,1159,-,1051,3,3,3,42.03065626590733,-93.67625133130213,158000,206713.55903391915,-48713.559033919155,922 ARIZONA AVE,Sawyer
528290140,1671,10,5,6,5,2000,2,1,3,2000,6,5,10852,959,712,959,3,3,4,42.05784682075417,-93.64209661130678,173000,221667.77282824612,-48667.77282824612,2438 WELBECK DR,Gilbert
534402170,2140,5,2,4,1,1965,2,1,4,1965,5,6,8970,825,1315,744,3,3,3,42.03990752355813,-93.6281476385107,177500,226141.76548918826,-48641.765489188256,1405 ARTHUR DR,NAmes
527359160,1324,6,6,2,1,1976,2,0,3,1976,7,6,8991,1324,-,1228,4,3,4,42.05087230391671,-93.63371300061499,174000,222612.71404566805,-48612.71404566805,2888 MONROE DR,NWAmes
905107220,1458,2,5,5,5,1967,1,1,3,1967,5,5,9535,1458,-,1176,3,3,3,42.03077885600234,-93.67436008391155,165000,213597.26958574582,-48597.26958574582,914 ARKANSAS AVE,Sawyer
528294050,1430,10,5,6,5,1999,2,1,3,1999,7,6,7848,774,656,384,3,3,3,42.058737152268336,-93.64077180722923,168000,216556.773515053,-48556.773515053006,3822 HYDE AVE,Gilbert
527110130,1384,10,5,6,5,1997,2,1,3,1997,6,5,8872,754,630,384,3,3,4,42.0607983,-93.6364315,161500,209946.3138956425,-48446.313895642495,2040 WYNGATE DR,Gilbert
535402070,1086,5,2,4,1,1966,1,0,3,1966,5,5,13400,1086,-,1024,3,3,3,42.04076895640166,-93.60898913203766,159950,208384.38086574542,-48434.38086574542,1909 MAXWELL AVE,NAmes
904101070,3086,4,6,8,0,1946,3,0,3,1994,5,6,18030,1636,971,1598,5,-,3,42.03328527989371,-93.65624337690679,200500,248907.64111641794,-48407.641116417944,2824 ROSS RD,ClearCr
905103040,1683,2,5,5,5,1978,2,1,3,1978,6,5,11184,918,765,918,3,3,3,42.03237701034279,-93.67255115119521,172500,220894.34080079093,-48394.34080079093,3913 ROSS RD,Sawyer
905201090,1437,2,5,5,5,1956,1,1,3,1987,5,6,14175,1437,-,1188,3,3,3,42.032304753713476,-93.6648772824148,168000,216372.56812127848,-48372.568121278484,3431 ROSS RD,Sawyer
527107040,1572,10,5,6,5,1995,2,1,3,1996,6,5,10364,806,766,806,3,3,4,42.06053909361631,-93.63693627207762,168000,216322.76445491405,-48322.76445491405,1910 WYNGATE DR,Gilbert
527110020,1474,10,5,6,5,1995,2,1,3,1996,7,5,8530,804,670,384,3,3,4,42.060674292874886,-93.63712424040322,168500,216784.26598300005,-48284.26598300005,1909 WYNGATE DR,Gilbert
527357020,1220,6,6,2,1,1971,2,0,2,1971,6,5,13001,1220,-,1625,3,3,3,42.0507044,-93.6352344,170000,218283.70042802067,-48283.700428020675,2953 MONROE DR,NWAmes
534403100,1350,5,2,4,1,1964,1,1,3,1964,6,5,9020,1350,-,1248,3,3,3,42.04196994949495,-93.62607665656566,168500,216695.51128770123,-48195.51128770123,1204 20TH ST,NAmes
533221030,1512,7,5,9,6,2000,2,1,2,2000,6,5,2117,756,756,756,4,3,4,42.04615041705143,-93.64583711582563,168500,216603.08008963327,-48103.080089633266,2723 HAMPTON ST,Somerst
905103140,1320,2,5,5,5,1966,1,0,3,1966,5,6,11777,1320,-,1164,3,3,3,42.03229221822774,-93.67466926377168,164500,212561.6600484177,-48061.66004841769,4107 ROSS RD,Sawyer
533217060,1404,7,5,9,6,1999,2,1,3,2000,7,5,2160,684,720,672,4,3,4,42.04694850691245,-93.64576958371799,170000,217991.86935542378,-47991.86935542378,2708 BRISTOL DR,Somerst
905107250,1440,2,5,5,5,1968,1,1,4,1968,5,5,11227,720,720,720,3,3,3,42.03134931935007,-93.67357792566746,163000,210946.30461381545,-47946.304613815446,4018 ARKANSAS DR,Sawyer
528290030,1374,10,5,6,5,2004,2,1,3,2004,7,5,9734,744,630,384,4,3,4,42.05959467655501,-93.64394877789402,167000,214920.4668299858,-47920.46682998579,3837 WELBECK DR,Gilbert
534429150,1576,5,2,4,1,1961,1,0,4,1961,6,6,11475,1576,-,1208,4,3,3,42.039541240103084,-93.62265064704579,174500,222346.2432353092,-47846.2432353092,1718 ROOSEVELT AVE,NAmes
534176230,1645,6,6,2,1,1971,1,2,4,1971,6,6,9600,930,715,715,3,3,3,42.043777478580154,-93.63251732040536,171000,218718.43807145278,-47718.43807145278,2226 HAYES AVE,NWAmes
528220040,1490,10,5,6,5,2005,2,1,3,2006,6,5,8918,745,745,745,4,3,4,42.063194,-93.6452748980294,167800,215412.3502483546,-47612.3502483546,2719 LAUREL ST,Gilbert
535402100,1146,5,2,4,1,1963,1,0,3,1963,6,5,10184,1146,-,1083,3,3,3,42.04014941166468,-93.60776791494204,165000,212565.40155208803,-47565.401552088035,1821 MAXWELL AVE,NAmes
904301100,1152,4,7,6,1,1978,2,0,2,1978,5,5,10547,1152,-,1152,3,3,4,42.02792105,-93.65786165094778,159900,207458.73035427212,-47558.73035427212,2912 OAKLAND ST,Edwards
916403230,1509,6,6,3,3,1988,2,0,3,1989,6,5,10200,1509,-,1461,4,3,4,41.999163329763924,-93.64441173641647,175000,222533.09972153348,-47533.09972153348,2609 GREEN HILLS DR,Timber
535154060,1329,5,2,4,1,1960,1,1,3,1960,7,6,12285,1329,-,1329,3,3,3,42.04410238605175,-93.61493435062951,176000,223532.45805645926,-47532.45805645926,2215 KELLOGG AVE,NAmes
923203090,1216,6,6,3,3,1998,2,0,2,1998,6,5,4500,1216,-,1216,3,3,5,41.99306538458213,-93.60816367708647,164000,211523.10913851007,-47523.10913851007,3318 EMERALD DR,Mitchel
527302060,1479,6,6,2,1,1981,2,1,3,2003,7,7,12090,725,754,725,4,3,4,42.05460248137384,-93.63780058898165,176000,223506.5539433413,-47506.55394334131,3312 EISENHOWER AVE,NWAmes
907290230,848,3,7,9,1,2004,1,0,1,2004,6,5,4435,848,-,848,4,3,4,42.016273202939516,-93.6820582779254,155900,203364.0178195507,-47464.0178195507,4709 TWAIN ST,CollgCr
923203190,1224,6,6,3,3,1999,2,0,2,1999,6,5,4500,1224,-,1224,3,3,5,41.9920911280019,-93.60818247108398,165000,212430.40456269245,-47430.40456269245,3410 EMERALD DR,Mitchel
527107210,1446,10,5,6,5,1996,2,1,3,1997,7,5,21872,729,717,729,3,3,4,42.0607983,-93.6364315,175000,222354.72827321262,-47354.72827321262,2023 WYNGATE DR,Gilbert
534401200,1042,5,2,4,1,1965,2,0,3,1965,6,5,9200,1042,-,1042,3,3,3,42.03978813086087,-93.62973661707247,161000,208336.66454181145,-47336.66454181145,1718 COOLIDGE DR,NAmes
924100060,1632,6,6,3,3,1969,1,1,4,1969,5,7,10457,784,848,784,3,3,3,41.991255804882385,-93.60003156989615,173000,220234.77671987808,-47234.77671987808,3502 JEWEL DR,Mitchel
534251030,1320,6,6,2,1,1971,2,0,3,1971,6,5,16500,1320,-,1232,3,3,4,42.043927753531165,-93.62759043272207,172500,219648.01644507953,-47148.01644507953,2233 MCKINLEY CT,NWAmes
909252110,1680,2,3,7,5,1915,2,0,4,1976,6,7,15576,840,840,840,3,3,4,42.0118554,-93.6456983,177000,223911.50046270405,-46911.50046270405,509 ASH AVE,Crawfor
531453040,1564,2,5,5,5,1980,2,1,3,1981,6,6,8400,888,676,650,3,3,4,42.0347606095106,-93.68499576324322,171000,217892.98681651088,-46892.98681651088,1322 ILLINOIS AVE,SawyerW
527182040,1088,10,5,6,5,1986,1,1,2,1986,8,5,3696,1088,-,1074,4,3,4,42.059742428571425,-93.63497799999999,170000,216881.52643262985,-46881.52643262985,3908 FLETCHER BLVD,StoneBr
527354160,2044,6,6,2,1,1980,2,1,3,1988,7,6,10400,1277,767,738,3,3,4,42.0525554028463,-93.6355961810786,185000,231859.2756703364,-46859.275670336414,2009 STEVENSON DR,NWAmes
526351010,1329,5,2,4,1,1958,1,1,3,1958,6,6,14267,1329,-,1329,4,3,3,42.05269954061322,-93.61883290722689,172000,218732.4499708807,-46732.4499708807,630 RIVER OAK DR,NAmes
909252010,1768,2,3,7,5,1937,1,1,3,1950,5,7,7200,981,787,731,4,3,4,42.01909746734447,-93.64515978488133,175000,221682.2585087525,-46682.25850875251,2238 KNAPP ST,SWISU
907295100,1838,3,7,9,1,1997,2,0,2,1998,6,5,10126,1838,-,1838,3,3,4,42.01627236360775,-93.68043987816779,185000,231676.67880214856,-46676.678802148555,4551 TWAIN CIR,CollgCr
535382130,1466,5,6,5,0,1936,2,0,3,1989,5,8,10800,1096,370,796,4,3,2,42.03483957142857,-93.61386436734695,170000,216663.97144733777,-46663.97144733777,1318 KELLOGG AVE,OldTown
907200250,1009,3,7,9,1,1977,2,0,3,1977,5,7,9720,1009,-,995,3,3,3,42.021890285714285,-93.68760908163266,160000,206653.22890694826,-46653.228906948265,206 SANDBURG CT,CollgCr
903401020,1820,5,6,5,0,1925,2,0,4,1950,7,6,9120,1133,687,1026,3,3,3,42.028311429749316,-93.62558708257562,184000,230556.08802284862,-46556.08802284862,711 RIDGEWOOD AVE,BrkSide
527140090,1337,10,5,6,5,1993,2,0,2,1993,8,5,5395,1337,-,1337,4,3,4,42.06055687660365,-93.63422767405338,180000,226554.41321581035,-46554.413215810346,4029 FLETCHER BLVD,StoneBr
908152280,1090,4,7,6,1,2005,1,1,2,2006,5,5,7024,1090,-,1090,3,3,5,42.01875699429935,-93.67328652374167,157000,203454.77449737815,-46454.77449737815,409 BEEDLE DR,Edwards
527166030,1632,10,5,6,5,1998,2,1,3,1998,7,5,9084,955,677,935,3,3,4,42.058192197114536,-93.63933664905286,176500,222863.89097486754,-46363.890974867536,2206 WINDFIELD DR,Gilbert
527107010,1636,10,5,6,5,1996,2,1,3,1996,6,5,15038,916,720,916,3,3,4,42.05987485826613,-93.63750893207487,173000,219357.36055042906,-46357.36055042906,3902 EISENHOWER AVE,Gilbert
526351030,1414,5,2,4,1,1958,1,0,3,2002,6,8,11029,1414,-,1184,3,3,4,42.052681,-93.618734,176500,222658.20048389552,-46158.20048389552,620 RIVER OAK DR,NAmes
528275060,1664,10,5,6,5,2000,2,1,3,2000,6,5,8121,953,711,953,3,3,4,42.05868119250007,-93.64258983323604,172400,218548.74517938716,-46148.74517938716,3817 WESTLAWN DR,Gilbert
527302020,1868,6,6,2,1,1984,3,1,3,2003,6,7,12090,1140,728,585,3,3,4,42.05547019086042,-93.63783989426827,178000,224111.63293066074,-46111.63293066074,3414 EISENHOWER AVE,NWAmes
924151050,2000,6,6,3,3,1993,2,1,3,1994,7,5,9627,996,1004,996,3,3,4,41.989269962685945,-93.59996163163196,188000,234095.75027395124,-46095.75027395124,3702 JEWEL DR,Mitchel
903400040,1824,5,6,5,0,1919,1,0,3,1950,6,6,13515,1060,764,764,3,3,3,42.02943135849678,-93.62580581729026,180500,226559.37617950203,-46059.376179502025,821 RIDGEWOOD AVE,BrkSide
907135230,990,3,7,9,1,1995,1,0,3,1995,5,5,13568,990,-,990,3,3,4,42.01907195177884,-93.6919548486722,156000,202033.05922039045,-46033.05922039045,5430 FROST DR,CollgCr
916326040,1328,6,6,3,3,1959,1,1,2,1959,5,6,16905,1328,-,1350,3,3,3,41.99897305784972,-93.64967720218152,170000,215890.39367566432,-45890.39367566432,2508 TIMBERLAND RD,Timber
528228270,1258,10,5,6,5,2006,2,0,2,2007,7,5,3922,1258,-,1258,4,3,5,42.06259555537441,-93.64189535276586,172500,218321.36153660284,-45821.36153660284,2421 WESTWIND DR,Blmngtn
534177210,1242,6,6,2,1,1973,1,1,3,1973,7,6,9600,1242,-,1242,3,3,3,42.04384912201061,-93.63130940099082,175500,221291.9291207546,-45791.92912075459,2216 FILLMORE AVE,NWAmes
909250040,2601,2,3,7,5,1921,3,1,4,1998,5,6,9842,990,1611,612,3,3,3,42.01908381632653,-93.64696563265306,189000,234783.453097692,-45783.45309769199,2324 KNAPP ST,SWISU
528280150,1430,10,5,6,5,2000,2,1,3,2000,7,5,9967,774,656,384,3,3,4,42.05846803506189,-93.64261114217834,170000,215775.70544004344,-45775.70544004344,3808 WESTLAWN DR,Gilbert
527375180,1116,6,6,2,1,1974,2,0,3,1974,6,6,10140,1116,-,1116,3,3,3,42.05234010168374,-93.63208759425397,167900,213645.8587488886,-45745.8587488886,1600 TRUMAN DR,NWAmes
531375110,1114,2,5,5,5,2004,1,1,3,2004,5,5,13695,1114,-,1114,4,3,3,42.03779564343747,-93.69058645850663,159000,204743.05013198435,-45743.050131984346,5317 KANSAS DR,SawyerW
528235200,1374,10,5,6,5,2004,2,1,3,2005,7,5,9434,744,630,384,4,3,4,42.060604411485215,-93.64364459718287,170000,215626.51537590372,-45626.51537590372,4010 WELBECK DR,Gilbert
531452080,1398,2,5,5,5,1990,2,0,2,1991,6,5,7175,1398,-,1398,4,3,4,42.03556280472201,-93.68623319529847,172000,217568.0446089818,-45568.044608981814,1412 INDIANA AVE,SawyerW
528235130,1414,10,5,6,5,2004,2,1,3,2004,8,5,9056,707,707,707,4,3,5,42.0602303,-93.6439316,178000,223494.65315409921,-45494.653154099215,3838 WELBECK DR,Gilbert
527302050,1422,6,6,2,1,1981,2,0,3,1981,6,6,12090,1422,-,1422,4,3,4,42.05465328747312,-93.63780634837751,175500,220774.51414171566,-45274.514141715656,3318 EISENHOWER AVE,NWAmes
535402270,1040,5,2,4,1,1967,1,0,3,1967,6,4,11500,1040,-,1040,3,3,3,42.04031158740381,-93.61041149678016,163000,208162.12722305063,-45162.12722305063,113 E O NEIL DR,NAmes
916403010,1412,6,6,3,3,1988,2,0,3,1988,6,5,11457,1412,-,1392,4,3,4,41.997744142857144,-93.64658612244898,175000,220155.33943959622,-45155.339439596224,2726 WHITE OAK DR,Timber
527358090,1083,6,6,2,1,1976,1,0,2,1976,7,5,9927,1083,-,1047,3,3,5,42.050341,-93.635969,172000,216988.0886422416,-44988.08864224161,2966 MONROE DR,NWAmes
527164020,1190,10,5,6,5,1993,2,0,3,1993,6,5,7250,1190,-,1181,4,3,4,42.05826323456243,-93.63585790740748,166000,210968.66447669084,-44968.66447669084,3823 COLUMBINE AVE,Gilbert
924100070,1389,6,6,3,3,1974,1,0,2,1975,5,5,10010,1389,-,1389,3,3,4,41.99121668853178,-93.60002553480204,170000,214957.7614779317,-44957.761477931694,3508 JEWEL DR,Mitchel
535175070,1264,5,2,4,1,1960,1,0,3,1960,5,5,9300,1264,-,1268,3,3,3,42.04420197427004,-93.61344680244356,167500,212446.5835710513,-44946.583571051306,2223 DUFF AVE,NAmes
906475110,2087,4,6,8,0,1966,2,1,5,2007,6,8,12205,976,1111,832,4,3,3,42.024522800247645,-93.68225547575491,187500,232301.64459537072,-44801.644595370715,215 PARKRIDGE CIR,ClearCr
923275040,1110,6,6,3,3,1978,1,0,1,1978,5,6,9101,1110,-,1097,4,3,4,41.988754497238666,-93.60495553528983,165500,210149.34963911565,-44649.34963911565,521 ELY CIR,Mitchel
527358060,1484,6,6,2,1,1971,2,0,3,1971,5,6,12243,1484,-,1484,3,3,4,42.0507044,-93.6352344,175000,219571.24280103957,-44571.24280103957,2944 MONROE DR,NWAmes
535303030,1790,5,2,4,1,1957,2,0,3,1957,6,5,14250,1790,-,998,3,3,3,42.04061953061225,-93.61897742857143,180000,224559.25773178315,-44559.257731783146,616 18TH ST,NAmes
914476380,1217,6,6,3,3,1990,2,0,3,1991,7,5,9947,1217,-,1188,4,3,4,41.9958225,-93.602322,173000,217543.65670566086,-44543.65670566086,3010 TURQUOISE CIR,Mitchel
535425040,1773,5,2,4,1,1961,2,0,3,1992,6,6,10800,1773,-,1313,3,3,3,42.04186427763978,-93.60633864092205,183000,227467.57154254918,-44467.57154254918,426 E 20TH ST,NAmes
914475030,1287,6,6,3,3,1977,1,1,2,1977,6,7,9360,1287,-,957,3,3,4,41.9970794347026,-93.60409578337028,173000,217416.36329668917,-44416.363296689175,627 CRYSTAL ST,Mitchel
535454070,1385,5,2,4,1,1952,2,0,4,1952,5,4,8520,910,475,910,3,3,3,42.034625252753315,-93.61006091665114,166000,210289.51167056226,-44289.511670562264,133 E 13TH ST,NAmes
535103070,1246,5,2,4,1,1964,1,0,3,1964,6,5,12700,1246,-,1246,3,3,3,42.04899244058884,-93.6167814314537,172000,216121.8974227943,-44121.89742279431,2722 NORTHWOOD DR,NAmes
905427050,1674,4,7,6,1,1918,2,0,4,1950,6,7,21780,1163,511,1163,3,3,4,42.0281850571351,-93.66078677774924,185000,228999.0116507591,-43999.01165075909,3218 OAKLAND ST,Edwards
923205015,1344,6,6,3,3,1999,2,0,3,1999,5,5,11875,1344,-,1344,3,3,4,41.9910532345421,-93.60818715387052,166500,210489.51906355715,-43989.51906355715,3508 EMERALD DR,Mitchel
906475070,2126,4,6,8,0,1967,2,1,3,1967,5,5,28698,1160,966,1013,3,3,3,42.02469308728671,-93.6820369359333,185000,228961.57657422297,-43961.57657422297,234 PARKRIDGE CIR,ClearCr
914476010,1279,6,6,3,3,1977,2,0,3,1977,6,6,10125,1279,-,1196,3,3,3,41.99691174840776,-93.60441480040153,171500,215411.69495171233,-43911.69495171233,622 CRYSTAL ST,Mitchel
909276110,1494,2,3,7,5,1942,1,0,3,1950,6,7,7500,753,741,771,4,3,3,42.01888519183492,-93.63958651461576,177500,221370.0394245292,-43870.03942452921,2007 COUNTRY CLUB BLVD,Crawfor
909452102,1680,2,3,7,5,1995,2,0,4,1996,4,5,17871,1680,-,1680,4,3,4,42.01181652137016,-93.64497712862389,170000,213859.25468628557,-43859.25468628557,2220 ASH AVE,Crawfor
528218060,1456,10,5,6,5,2005,2,1,3,2006,6,5,10237,728,728,728,4,3,4,42.0623665183045,-93.64583124495203,170440,214123.21222868434,-43683.21222868434,4221 CRESTMOOR AVE,Gilbert
534278070,1728,5,2,4,1,1956,2,0,3,1956,5,6,13495,1728,-,1048,3,3,3,42.044865,-93.621618,177625,221298.65447792062,-43673.654477920616,2102 FURMAN DR,NAmes
527328010,1102,6,6,2,1,1980,1,0,2,1980,6,6,10464,1102,-,988,3,3,4,42.05643197161087,-93.63254618038142,169000,212474.26963602216,-43474.26963602216,1702 TOP O HOLLOW RD,NWAmes
528280110,1647,10,5,6,5,1999,2,1,3,2000,6,5,7917,953,694,953,3,3,4,42.05800552553736,-93.64155693660017,175000,218394.65246902427,-43394.652469024266,2409 WELBECK DR,Gilbert
531376010,1640,2,5,5,5,2004,2,1,3,2004,6,5,8366,798,842,798,4,3,4,42.03624601645499,-93.69123942575058,173000,216359.9497843472,-43359.949784347205,1410 CALIFORNIA AVE,SawyerW
528222090,1258,10,5,6,5,2007,2,0,3,2007,7,6,7697,1258,-,1246,4,3,4,42.06322648533865,-93.64433362330249,173500,216775.21323381845,-43275.213233818446,4302 WELBECK DR,Gilbert
907414070,1190,3,7,9,1,2005,2,0,2,2005,7,5,8769,1190,-,1169,4,3,4,42.01353445454545,-93.68471572727273,173500,216766.0442973708,-43266.0442973708,4818 WALLER ST,CollgCr
534128090,1610,6,6,2,1,1972,2,0,3,1987,7,7,11358,1610,-,1124,4,3,3,42.04772546508857,-93.63152308199787,185000,228250.5661882073,-43250.566188207304,2703 PIERCE AVE,NWAmes
531376070,1162,2,5,5,5,2007,2,0,3,2007,7,5,9260,1162,-,1162,4,3,4,42.03720422652643,-93.69120882273683,170000,213087.02056535054,-43087.02056535054,1520 CALIFORNIA AVE,SawyerW
528221070,1560,10,5,6,5,2005,2,1,3,2005,6,5,11911,684,876,684,4,3,4,42.062380970702925,-93.64558873114048,174000,217066.9816936836,-43066.9816936836,4204 CRESTMOOR AVE,Gilbert
916402115,1651,6,6,3,3,1986,2,0,3,1986,6,5,12416,1651,-,1606,3,3,4,41.999606128573674,-93.6460387342286,184000,227042.63699600683,-43042.636996006826,2507 WHITE OAK DR,Timber
526354020,1851,5,2,4,1,1969,2,0,3,1969,7,6,11727,1851,-,1851,3,3,3,42.05034167989689,-93.61746741627456,192100,234996.2760080821,-42896.27600808209,2919 NORTHWOOD DR,NAmes
906201022,1442,2,5,5,5,1990,2,0,3,1991,7,5,10357,1442,-,910,4,3,4,42.03376816326531,-93.68413783673469,179900,222709.55837143015,-42809.55837143015,1217 IDAHO AVE,SawyerW
527145090,1280,10,5,6,5,1992,2,0,2,1992,8,5,5070,1280,-,1280,4,3,4,42.06046593912505,-93.63403035217894,180000,222801.2984575929,-42801.2984575929,4028 FLETCHER BLVD,StoneBr
905402090,1357,4,7,6,1,1959,1,0,2,2006,6,7,11512,1357,-,1019,5,3,3,42.02677862546519,-93.66605586891379,177000,219780.6422071141,-42780.64220711411,423 OLIVER AVE,Edwards
528290120,1800,10,5,6,5,2000,2,1,3,2000,6,5,8123,1007,793,982,3,3,4,42.05785341379318,-93.6422653931053,179000,221778.81803577679,-42778.818035776785,2448 WELBECK DR,Gilbert
533213120,1549,7,5,9,6,1999,2,1,3,1999,6,5,2280,757,792,744,3,3,4,42.04711701639097,-93.6459628728382,172900,215592.6338542545,-42692.6338542545,2707 BRISTOL DR,Somerst
907125090,965,3,7,9,1,1996,1,0,2,1996,5,5,11105,965,-,870,3,4,4,42.02133066437374,-93.69204514277004,159000,201680.4824474005,-42680.482447400515,5405 NORRIS ST,CollgCr
906201030,1732,2,5,5,5,1985,2,1,3,1985,6,5,9206,977,755,741,4,3,4,42.03318050758283,-93.68572630529711,178000,220679.58665271298,-42679.586652712984,1149 OKLAHOMA DR,SawyerW
